"subject" "activity" "data.tBodyAcc.mean...X" "data.tBodyAcc.mean...Y" "data.tBodyAcc.mean...Z" "data.tBodyAcc.std...X" "data.tBodyAcc.std...Y" "data.tBodyAcc.std...Z" "data.tGravityAcc.mean...X" "data.tGravityAcc.mean...Y" "data.tGravityAcc.mean...Z" "data.tGravityAcc.std...X" "data.tGravityAcc.std...Y" "data.tGravityAcc.std...Z" "data.tBodyAccJerk.mean...X" "data.tBodyAccJerk.mean...Y" "data.tBodyAccJerk.mean...Z" "data.tBodyAccJerk.std...X" "data.tBodyAccJerk.std...Y" "data.tBodyAccJerk.std...Z" "data.tBodyGyro.mean...X" "data.tBodyGyro.mean...Y" "data.tBodyGyro.mean...Z" "data.tBodyGyro.std...X" "data.tBodyGyro.std...Y" "data.tBodyGyro.std...Z" "data.tBodyGyroJerk.mean...X" "data.tBodyGyroJerk.mean...Y" "data.tBodyGyroJerk.mean...Z" "data.tBodyGyroJerk.std...X" "data.tBodyGyroJerk.std...Y" "data.tBodyGyroJerk.std...Z" "data.tBodyAccMag.mean.." "data.tBodyAccMag.std.." "data.tGravityAccMag.mean.." "data.tGravityAccMag.std.." "data.tBodyAccJerkMag.mean.." "data.tBodyAccJerkMag.std.." "data.tBodyGyroMag.mean.." "data.tBodyGyroMag.std.." "data.tBodyGyroJerkMag.mean.." "data.tBodyGyroJerkMag.std.." "data.fBodyAcc.mean...X" "data.fBodyAcc.mean...Y" "data.fBodyAcc.mean...Z" "data.fBodyAcc.std...X" "data.fBodyAcc.std...Y" "data.fBodyAcc.std...Z" "data.fBodyAccJerk.mean...X" "data.fBodyAccJerk.mean...Y" "data.fBodyAccJerk.mean...Z" "data.fBodyAccJerk.std...X" "data.fBodyAccJerk.std...Y" "data.fBodyAccJerk.std...Z" "data.fBodyGyro.mean...X" "data.fBodyGyro.mean...Y" "data.fBodyGyro.mean...Z" "data.fBodyGyro.std...X" "data.fBodyGyro.std...Y" "data.fBodyGyro.std...Z" "data.fBodyAccMag.mean.." "data.fBodyAccMag.std.." "data.fBodyBodyAccJerkMag.mean.." "data.fBodyBodyAccJerkMag.std.." "data.fBodyBodyGyroMag.mean.." "data.fBodyBodyGyroMag.std.." "data.fBodyBodyGyroJerkMag.mean.." "data.fBodyBodyGyroJerkMag.std.."
16 "LAYING" 0.269983868020045 -0.0179689837068527 -0.107411486380848 -0.912697010584062 -0.895555497805714 -0.89127700186683 -0.204479896120536 0.530775374858929 0.460827991709554 -0.947229226272768 -0.963352165918795 -0.950293926122768 0.0812529005188393 0.0107254164353491 -0.00440427232822612 -0.938870742504464 -0.932147104519643 -0.944646852514777 -0.0160093485389136 -0.0893517171893482 0.118160953747813 -0.940098993129911 -0.937946101415179 -0.925937412327679 -0.102751731663241 -0.038871010819321 -0.0624246132006563 -0.956569413839286 -0.962085331861607 -0.960339858316964 -0.887363696686781 -0.887167755203125 -0.887363696686781 -0.887167755203125 -0.9374275438875 -0.932215230841652 -0.902028975236607 -0.914568126508036 -0.962493377933036 -0.959738234316964 -0.92294272656567 -0.906405249125518 -0.910703904927107 -0.909289815083786 -0.896778290787723 -0.889563045842991 -0.941450868598214 -0.934568996534821 -0.939684417625446 -0.94177662115642 -0.934305158476161 -0.948245421203571 -0.934220488769955 -0.942542480785714 -0.929534993017857 -0.942584864866071 -0.936327263928571 -0.931862671109375 -0.901170800500134 -0.897880099110536 -0.931219979520737 -0.932988137334688 -0.931869972794643 -0.918707733353571 -0.960444752446429 -0.961567500464286
17 "WALKING" 0.276038501640217 -0.0178231331469147 -0.108912021991902 -0.367786973640582 -0.122324013901819 -0.344293137614998 0.892385219650074 -0.164031267135239 -0.0431719090877112 -0.976451442138985 -0.965384507673731 -0.953520128018728 0.0775508353108724 0.0109138477473196 -0.00221104899394332 -0.339962102454879 -0.206004198703471 -0.538101428605707 -0.0318562623676461 -0.0713929613312622 0.0849892536199332 -0.522050675798029 -0.4203260297107 -0.406354116537555 -0.0962881456172203 -0.0437908198354362 -0.0535128559977526 -0.449320338944751 -0.568024371574519 -0.510555150290241 -0.241068452257113 -0.388129946309044 -0.241068452257113 -0.388129946309044 -0.322184736157806 -0.299665590636033 -0.345845150567723 -0.445080552475111 -0.522274464093544 -0.556814304280798 -0.360178850841242 -0.143115987483884 -0.40900418614723 -0.372470086683046 -0.168490458128664 -0.362483095237398 -0.381306098739906 -0.264781610418448 -0.512588294030991 -0.356704053216442 -0.195983714076167 -0.562599047220596 -0.415455625809315 -0.455399155131533 -0.383280371052302 -0.557688089421469 -0.406611901991074 -0.470395497776737 -0.338154987706811 -0.51508260478206 -0.298595205995584 -0.307351357129591 -0.471234961861158 -0.525513859275949 -0.570375745011232 -0.572135815025234
17 "WALKING_UPSTAIRS" 0.264860935406867 -0.0243473013835315 -0.118280137264898 -0.315636249132715 -0.124881918306915 -0.269816623290086 0.840796519694206 -0.228466403212983 -0.112441759236709 -0.952813995386266 -0.932362364071888 -0.910483386625537 0.0776506916396996 0.00813720447727468 -0.00463982663054721 -0.426139012520494 -0.403999478064962 -0.66305716385515 0.00354043629538949 -0.0882423911266942 0.0633738158689968 -0.524391900467865 -0.42344359573052 -0.332682697362393 -0.110489399751942 -0.0386554945560515 -0.05301773847978 -0.598215465458423 -0.698418878653433 -0.608527727171052 -0.194881767312538 -0.329905857929408 -0.194881767312538 -0.329905857929408 -0.452125108248176 -0.446173078583959 -0.275114290332886 -0.416008963131985 -0.647249155940504 -0.697714139526288 -0.368115404949861 -0.227555511477264 -0.436564799824195 -0.297569190376695 -0.131316067001642 -0.245793588735558 -0.455175100854882 -0.429515498045681 -0.632234076393777 -0.4483835020497 -0.417758605835365 -0.692935444157725 -0.459713469489378 -0.519938149946379 -0.381044457801341 -0.548754676108423 -0.380766477390451 -0.381851065046513 -0.340748039120247 -0.429788658999356 -0.421636663436642 -0.485137366765043 -0.511503598615773 -0.457577062189807 -0.6920759787728 -0.728328044246245
17 "WALKING_DOWNSTAIRS" 0.284978920653357 -0.0165625141440998 -0.106933564743778 -0.0525863295290851 -0.0706807236249595 -0.289778148337488 0.877941244288194 -0.136010404179884 -0.0385173322329241 -0.95443149791088 -0.939165322013889 -0.920552935810185 0.0867885520553443 0.00271855581516204 -0.00627629156203125 -0.170184527333131 -0.194258460015967 -0.475174884091059 -0.0733033391330492 -0.0574443266599404 0.0930055122595602 -0.423393151679109 -0.427005680224421 -0.362994293610856 -0.079377633861713 -0.0490373840545139 -0.0537823352852025 -0.465252148548843 -0.539792921163484 -0.423302173123247 -0.0426237376145312 -0.0431115435760475 -0.0426237376145312 -0.0431115435760475 -0.233389754240561 -0.151415510439427 -0.243410424647575 -0.354940584083576 -0.497416553524595 -0.518746609110741 -0.109513542604288 -0.0785604623804225 -0.318544090319329 -0.0340730637961169 -0.127273366205214 -0.333359669525914 -0.205725619271828 -0.233300085488137 -0.428736908835938 -0.209040552739104 -0.207652198773187 -0.520873200742789 -0.324079860019103 -0.411394529654572 -0.278817789827141 -0.458751922041591 -0.444065791707396 -0.453802155633912 -0.0229296562627431 -0.206142677498756 -0.139660005634913 -0.175594962388246 -0.388550118381094 -0.449088179081453 -0.517591438655648 -0.55621784578173
17 "SITTING" 0.273098971288083 -0.0135024893254733 -0.105918942445637 -0.9167953175658 -0.868996523555123 -0.888927464821144 0.845756241393561 0.0904900198666231 0.132356003035276 -0.977959975103316 -0.957595612649207 -0.947370263262854 0.0768811152120903 0.00563837772168198 -0.00159762084577645 -0.931235085052859 -0.919460323995387 -0.952165277707833 -0.0341025253100048 -0.0741533522666545 0.0773910946943729 -0.941497218731379 -0.930417673046612 -0.915382455287987 -0.0978530871444978 -0.0404851930638318 -0.050761876086073 -0.950518216775589 -0.957856628289284 -0.9524522044642 -0.885778742939231 -0.884906447990918 -0.885778742939231 -0.884906447990918 -0.931553496723931 -0.928129542108746 -0.898253505338083 -0.914900456739068 -0.956241580850553 -0.956125593676117 -0.924168947783916 -0.886023864046021 -0.914381037781836 -0.914402964339164 -0.868811036887938 -0.884347229612061 -0.93741881424147 -0.92416811090149 -0.947970793724171 -0.931169610071264 -0.920036975892263 -0.955003231244594 -0.932970228969005 -0.936992111158097 -0.91898520942816 -0.944557734863719 -0.927549804545891 -0.922232587713119 -0.897606343564296 -0.896281731573186 -0.92858173371432 -0.927282949560115 -0.929261906126862 -0.920974256654493 -0.95740804037482 -0.957545000552619
17 "STANDING" 0.278337849766849 -0.0163400134686648 -0.10685268058399 -0.921190029255205 -0.86999170615796 -0.892018900270856 0.902142179189435 -0.153071153282737 -0.00796382267739349 -0.985373537540984 -0.967355807641166 -0.951833482452186 0.0761301878935337 0.00883143536534699 -0.00338066545044536 -0.929706135749089 -0.914005935147723 -0.951226874121129 -0.0246634980188816 -0.0698932175965792 0.079338774861143 -0.912999112700364 -0.92753033208561 -0.916440722051138 -0.101035422929053 -0.0418563028456694 -0.0517966314007787 -0.93624160064663 -0.953933098096539 -0.94823537848816 -0.888693066778934 -0.893484183659791 -0.888693066778934 -0.893484183659791 -0.929567492050319 -0.924277465659517 -0.896302567185132 -0.897759919984517 -0.949968777714026 -0.948012133961749 -0.926017742071188 -0.884820506522664 -0.916594755888889 -0.919916963797723 -0.870522934932331 -0.887595260304872 -0.93545051375979 -0.918564415480874 -0.946585369071038 -0.930278943159517 -0.915183856626503 -0.954560357645719 -0.906318824742486 -0.932587089594718 -0.918607006015483 -0.91608794385765 -0.925422526785064 -0.923636809285519 -0.903081384515619 -0.904765433888525 -0.924578076179189 -0.923644466523042 -0.916718742208561 -0.904111369790528 -0.949826053893443 -0.949375653551913
17 "LAYING" 0.269496407933913 -0.018236900301718 -0.107738941439523 -0.902670202969848 -0.881640175001731 -0.900689124322267 -0.204236526630968 0.516673350931281 0.456174388919099 -0.947429732539491 -0.96252683594739 -0.951236299300759 0.0818996954177153 0.0108618118119558 -0.00376730939604485 -0.931447771046408 -0.921296742224186 -0.952089128839804 -0.0161737358429033 -0.0916204919296377 0.118319350055007 -0.933338051928157 -0.930362268313253 -0.923241582665908 -0.102842034640651 -0.0384214322007492 -0.0618213918557207 -0.945148218103525 -0.955020902320393 -0.955684948036591 -0.879524204316618 -0.88302908082548 -0.879524204316618 -0.88302908082548 -0.932702753535252 -0.928026304930076 -0.894664704751696 -0.908728327828648 -0.954345524136546 -0.951709569058456 -0.914840853966234 -0.894987797263173 -0.920260531330656 -0.898583560498037 -0.88242578477037 -0.898041125562427 -0.936884677329987 -0.925773081368139 -0.947908190843374 -0.932200740217894 -0.921995308737974 -0.9549070959527 -0.9241695077527 -0.93572301254797 -0.924832886885319 -0.936719486167515 -0.928224490941544 -0.929963350473449 -0.897741665059482 -0.893846313009951 -0.928687831481258 -0.926902325798572 -0.923968097862561 -0.915293536048193 -0.953374257652834 -0.953005482329317
18 "WALKING" 0.276402155768473 -0.0177978830612451 -0.108872364451576 -0.381084722789315 -0.126191269664394 -0.34634733152366 0.896185845433498 -0.162681542993793 -0.027841520382003 -0.977916187605911 -0.96714498546798 -0.954971405098522 0.0768544757970739 0.0112908596441756 -0.00211008749749153 -0.348310152658103 -0.210089128464208 -0.540899961034966 -0.035062868406468 -0.0693551358058832 0.0869418337215145 -0.523445814373005 -0.420828003952222 -0.406685759197241 -0.0942544163427389 -0.0445311312799064 -0.0546192934317094 -0.454330531644778 -0.574191410248621 -0.511617200723596 -0.252568058499085 -0.397474644917808 -0.252568058499085 -0.397474644917808 -0.329538202074724 -0.303891265462172 -0.34751560802136 -0.446893683642365 -0.527271527396946 -0.562439846135833 -0.370514523235739 -0.148196212850246 -0.412960536611197 -0.386763066763596 -0.171593652622099 -0.363620083312404 -0.38696557460432 -0.267985575516764 -0.51536923062999 -0.366985584417665 -0.200793695976622 -0.565417662852507 -0.419835872118522 -0.460095043301419 -0.384010031032079 -0.558345414339783 -0.405096615876793 -0.470567483151724 -0.347152782489566 -0.523169195283251 -0.303770392488936 -0.310249042651399 -0.476347658278961 -0.525103844580739 -0.57632707021566 -0.576907145294187
18 "WALKING_UPSTAIRS" 0.264957654309405 -0.0243398241056771 -0.118340210174541 -0.323376733154476 -0.130150256607735 -0.274617102307254 0.843627178318919 -0.228014635996757 -0.0964743549636351 -0.954052456313514 -0.933687608578378 -0.913038708735135 0.0767357816822703 0.00918177554173243 -0.00514198383401989 -0.428063781439568 -0.409527531699292 -0.666194576841081 -0.000187235537956757 -0.0855749688670314 0.0650177472366703 -0.529942103587081 -0.42434072815767 -0.331013304888378 -0.109325575390876 -0.0392683196426649 -0.0528979256362919 -0.603637968213243 -0.704914294502703 -0.610661555155049 -0.204417139353097 -0.332584324043846 -0.204417139353097 -0.332584324043846 -0.455754394422757 -0.450115917880108 -0.277849500728838 -0.417461429911362 -0.652158118682757 -0.705174725814595 -0.370823400350708 -0.231813821518189 -0.440621428269892 -0.307028943682195 -0.136744552547492 -0.250622806933827 -0.454498438695676 -0.432585501541162 -0.634630051615135 -0.452709256259643 -0.425563473468822 -0.696801898551351 -0.46546388409173 -0.523547251389216 -0.380677053584703 -0.554304147384162 -0.380255174684216 -0.379916463322541 -0.34228412265667 -0.432642007549189 -0.423461231380216 -0.491559261121859 -0.515490324194486 -0.457002113708 -0.697903987914865 -0.737314272532973
18 "WALKING_DOWNSTAIRS" 0.285620269866472 -0.0165002725814007 -0.106336565268908 -0.0551126435915038 -0.076130400221586 -0.291911684474449 0.88178546496793 -0.134254401690869 -0.018644699974923 -0.955857187842566 -0.941795034104956 -0.922135384314869 0.0870006074717988 0.00337126787201458 -0.0065211733179923 -0.171284119575306 -0.201632730113814 -0.477578865212449 -0.0749824634302828 -0.0557989921920461 0.0937331275928397 -0.428315819510496 -0.423634802645948 -0.366397943979743 -0.0770805821177609 -0.0497694328658542 -0.0550771434416268 -0.47093624219965 -0.545491484303499 -0.426205140015726 -0.0473152711537668 -0.0435048227001808 -0.0473152711537668 -0.0435048227001808 -0.236709201543843 -0.155099280891738 -0.245881130090152 -0.354490562256805 -0.501785207580467 -0.526213206707498 -0.111457165346711 -0.0844773050026822 -0.320565823628455 -0.0368678252361458 -0.132286158579714 -0.335642703255848 -0.205222460391673 -0.238401959870262 -0.430012675404373 -0.211634752766864 -0.216938496929602 -0.52443617990877 -0.330166511985429 -0.413070420176735 -0.281888985003673 -0.463436686767854 -0.438401079300513 -0.45708431435242 -0.0232186146145889 -0.20656116064656 -0.141354474837977 -0.18148203642909 -0.391219361424216 -0.446652115056997 -0.522986943374321 -0.565803730857627
18 "SITTING" 0.273514652174904 -0.0134869958591784 -0.105795586319818 -0.932699926501919 -0.88003005252511 -0.896463331240403 0.850461139371401 0.0863895323365848 0.142411691953172 -0.979369148958733 -0.95902482550048 -0.948619394731286 0.0761383233404319 0.00636401520980576 -0.00204837664834491 -0.941088313474088 -0.931527351809021 -0.958495180508637 -0.0383912664181123 -0.0714664701837716 0.079866339802025 -0.949896930711612 -0.93308784328215 -0.920266464635317 -0.0954388418311516 -0.0414009779379866 -0.0517773826786603 -0.960529528277351 -0.968396473546065 -0.958199481420346 -0.902101654664108 -0.894562725288484 -0.902101654664108 -0.894562725288484 -0.942323662432822 -0.937753963846449 -0.905358629419386 -0.919734158169866 -0.965335259059501 -0.967551828526871 -0.935856079990403 -0.897485435861804 -0.92212129496737 -0.931759509932822 -0.879026519642706 -0.891379223877255 -0.94392900321977 -0.933573268152591 -0.953718805974088 -0.943464946996161 -0.934161555379079 -0.961922491809021 -0.943819528809021 -0.944753142576775 -0.92460307737524 -0.952332638164587 -0.927745008939539 -0.926436760993282 -0.907041997362764 -0.90455299990691 -0.937080035516795 -0.937984958666027 -0.93783590103167 -0.922559999095969 -0.967492655153551 -0.969832654918906
18 "STANDING" 0.27870780983614 -0.0163232513575447 -0.106777611456369 -0.936165527401001 -0.8811898364802 -0.899699273080109 0.904062612972235 -0.15567202580969 0.0043329472885498 -0.986502361948111 -0.968985092817478 -0.953371916993628 0.0754234991762858 0.00942588924115703 -0.00377421070431716 -0.939008543368229 -0.925645326995904 -0.957280281720528 -0.028465266275289 -0.067546563711543 0.0817759130213473 -0.921612552104233 -0.930183979116978 -0.921497574050979 -0.098880434860091 -0.0426791122756031 -0.0528450042519891 -0.945904043937187 -0.963960913295403 -0.953822828680018 -0.904557630760127 -0.903121990427401 -0.904557630760127 -0.903121990427401 -0.939841962080109 -0.933485536020027 -0.903781063550296 -0.903051807618571 -0.958682823131543 -0.958953719458352 -0.937028263773327 -0.896227570336823 -0.924252847055075 -0.936255235229859 -0.880987700843423 -0.894859018059627 -0.941587207969959 -0.927670410227583 -0.952108842130178 -0.94189621964497 -0.928773340992262 -0.961147471538462 -0.91713494986254 -0.940023461269914 -0.924312990682749 -0.92413002656122 -0.925748775421029 -0.928026644478835 -0.912404701617205 -0.913078477752116 -0.932726519215749 -0.933863326772872 -0.925289117910787 -0.906352912074647 -0.959470135953573 -0.961158994784251
18 "LAYING" 0.269719126815827 -0.0181766102145554 -0.10753780505934 -0.917030247133749 -0.890926563336157 -0.906923702460276 -0.202302370695497 0.515900507178778 0.478604492879715 -0.948153138627285 -0.963326748429826 -0.951963718070887 0.0813372620172983 0.011434950608403 -0.00403907588219496 -0.940342374476148 -0.932077850851538 -0.957695681328578 -0.0198354811237077 -0.0895374887466741 0.121128397809229 -0.940658247045921 -0.932426498992421 -0.927522442278199 -0.100715725454802 -0.0391338834994601 -0.0628450428783683 -0.953924688011592 -0.964533846277307 -0.960836977895675 -0.893912834198395 -0.89123470918502 -0.893912834198395 -0.89123470918502 -0.942381730699955 -0.936630374848863 -0.900907337476594 -0.912691019779759 -0.962493516330807 -0.961997096865805 -0.925289734654481 -0.904841648953634 -0.926929562131074 -0.914290606186491 -0.890931220286224 -0.903743104762773 -0.942663951707535 -0.934081953740526 -0.952951283374944 -0.943400041578243 -0.934719541872492 -0.961084482719572 -0.933634511505707 -0.942523074489523 -0.929784622929113 -0.943501688143112 -0.927992775399019 -0.933640396148016 -0.905978273136424 -0.900767692936915 -0.936241483837271 -0.936516490222916 -0.931513155189478 -0.916253476438698 -0.962422663477486 -0.964101397271957
19 "WALKING" 0.275225681629557 -0.0179268367316162 -0.110192977312058 -0.367562515099414 -0.114579382031882 -0.3439139234243 0.853468083960591 -0.144049835809064 -0.00203494133213596 -0.974384116975369 -0.965758616866995 -0.952978983891626 0.0767015502611576 0.0114450839953259 -0.00145869431227389 -0.33083642511968 -0.190881418964011 -0.526939166448759 -0.0355946306503716 -0.0690464513676123 0.0868848621185736 -0.51104584296069 -0.40638625665764 -0.398933769394778 -0.0937494622686897 -0.0438168362173103 -0.0543696742501478 -0.430936187107192 -0.556120197459458 -0.495849495261266 -0.238375436844449 -0.39028716165032 -0.238375436844449 -0.39028716165032 -0.309809294083098 -0.289660115676901 -0.333070300209537 -0.43220924833601 -0.50762245717133 -0.544878042922975 -0.356033138406729 -0.132802609926108 -0.402043889191123 -0.373614112129901 -0.162527031996754 -0.365808071468611 -0.369973995600232 -0.250634748934498 -0.500022557827035 -0.350626094477961 -0.180814609554395 -0.552866704053936 -0.399330247699015 -0.440698395400975 -0.369910549663754 -0.548331692923626 -0.393477416507926 -0.465836638937438 -0.333247517172227 -0.521194382803448 -0.286115442609429 -0.301112768809724 -0.457491062971276 -0.515770846691281 -0.558177252261473 -0.561500452452808
19 "WALKING_UPSTAIRS" 0.264162361482511 -0.0243362373236608 -0.119446444022359 -0.305356061843986 -0.114989713802929 -0.266621296722436 0.798789894495708 -0.206146171641094 -0.0668798568527334 -0.950821962741416 -0.932584582736051 -0.911004801496781 0.0767242775887339 0.00827265523296219 -0.00601704091016363 -0.405468751734866 -0.391052723983364 -0.646104322727843 -0.00263046611837146 -0.0835994386423058 0.0666820358550805 -0.501779929962607 -0.405783502554399 -0.318766130835086 -0.107988697662564 -0.0386472689124785 -0.0534111069923766 -0.57255523435971 -0.682426859911266 -0.589247420893836 -0.186026322678235 -0.318958994430357 -0.186026322678235 -0.318958994430357 -0.432662414728326 -0.429391842350376 -0.252367243260703 -0.391418990925172 -0.62765575672044 -0.681606994302736 -0.353048805561593 -0.214976410078954 -0.42517390058758 -0.288996210619399 -0.123445876841931 -0.247671048538026 -0.433113890961459 -0.415718157490048 -0.613436216622854 -0.430902286866652 -0.406541455981384 -0.677819473234759 -0.429212450455848 -0.499437720693857 -0.360862799876352 -0.528625120043809 -0.365189742680687 -0.37162788315059 -0.322796060344158 -0.424982365202253 -0.400431839280161 -0.474152567743691 -0.489255645935354 -0.435752931407886 -0.674336763580204 -0.715423783993562
19 "WALKING_DOWNSTAIRS" 0.284873516785177 -0.01674494900698 -0.1077397307488 -0.0519105481820145 -0.0688390898728257 -0.291778352411222 0.833421947735958 -0.112234832631639 0.0123663846276822 -0.952659009293573 -0.939844894643891 -0.918872310376375 0.0871292772138535 0.0038957600784838 -0.00727863584387087 -0.158921497278078 -0.18709623963549 -0.463003782042878 -0.0718085632685926 -0.0579678447166178 0.091796729067487 -0.410764545878228 -0.411811152518535 -0.355988074873978 -0.0772261040311175 -0.0488324726420208 -0.055172243638645 -0.444603156420672 -0.530343559813028 -0.41155343152575 -0.0429213323965258 -0.0394794472512334 -0.0429213323965258 -0.0394794472512334 -0.220949377714065 -0.144783327056358 -0.229526270873312 -0.337241536364111 -0.483846184660278 -0.509235744220475 -0.105794153199027 -0.0738087724760394 -0.311377231200984 -0.0346034854870237 -0.127035515491175 -0.340211936284991 -0.193216109502362 -0.225381152932137 -0.414546835189056 -0.200024819501952 -0.201683522757132 -0.510751833013451 -0.30343679555264 -0.395572089436306 -0.265217321303081 -0.448687210007313 -0.429469096478622 -0.449646282181471 -0.0129346678126752 -0.207081282810567 -0.128364241244094 -0.175195814929525 -0.372954378262206 -0.432876406255269 -0.506063588092044 -0.550012995493243
19 "SITTING" 0.272450473401405 -0.013508013542796 -0.10762976782717 -0.912396821172922 -0.859707847845291 -0.887977668805959 0.819747333527132 0.0976670434590323 0.155733729793915 -0.976316360901163 -0.957513586983043 -0.945927053657946 0.0761649817604893 0.00587731325596983 -0.00252687968567917 -0.912731437583619 -0.903476676635465 -0.93383473000906 -0.0390577558177182 -0.0721377438611095 0.0789468869980233 -0.921028679620736 -0.910644309026991 -0.903263800774273 -0.0944067944502907 -0.0402894583048905 -0.0515441380800766 -0.921618759345155 -0.941030300956686 -0.931928860615005 -0.880578242233571 -0.879622052334918 -0.880578242233571 -0.879622052334918 -0.911451509019622 -0.912965881949564 -0.877498621709109 -0.89172885941594 -0.934723919034302 -0.939388373911483 -0.91415124822922 -0.873156114934845 -0.902631373878028 -0.912040820768459 -0.861932513905257 -0.889560369313275 -0.916755041605068 -0.907998962416327 -0.927317765123546 -0.916459393775727 -0.905247626286861 -0.939009614190693 -0.903124458962888 -0.914855037453682 -0.898261593398556 -0.927056613350756 -0.909577063064535 -0.914340475022771 -0.882978065067573 -0.897640325953004 -0.908280779642645 -0.919168555551744 -0.907087424538614 -0.901220615659157 -0.938923043314438 -0.944295680663275
19 "STANDING" 0.277638139552212 -0.0165128356447009 -0.108424247042599 -0.91698416312399 -0.86226668024047 -0.891765557103283 0.86487055377565 -0.136855185120333 0.0216890445810187 -0.982989259156407 -0.967625039475604 -0.951038060886913 0.0754073384024578 0.0092240735102752 -0.00433107737235021 -0.912686741629088 -0.899616805775467 -0.93426140214259 -0.0286913547016208 -0.0679345734438258 0.0817940065969129 -0.89499107163575 -0.908909159015828 -0.90581628420342 -0.0980881954856817 -0.0416619338362654 -0.0528855336532786 -0.909538816825536 -0.938261599792339 -0.929185700004273 -0.884583753228495 -0.889041579565467 -0.884583753228495 -0.889041579565467 -0.911109900737118 -0.910518136130369 -0.87761349825244 -0.876812414654127 -0.929991013965709 -0.932511143558276 -0.916659161698637 -0.873657226707487 -0.906043455167465 -0.917563713094437 -0.865030032935727 -0.893144885211765 -0.916336188359717 -0.903979360860602 -0.927449538360693 -0.916861124073461 -0.901889624321058 -0.939778942722111 -0.879399485681441 -0.911796158032102 -0.899760397868044 -0.900871476400347 -0.908460405483447 -0.916945551362061 -0.889858508157077 -0.906475007493114 -0.905975711797729 -0.916524755485089 -0.896398119324077 -0.886388548186275 -0.932644025486092 -0.937179502078887
19 "LAYING" 0.268673191375912 -0.0183430684178528 -0.109135160366447 -0.898168925052638 -0.871640815832215 -0.898255459396173 -0.225790907397569 0.533170108215669 0.498389002374349 -0.94516184810941 -0.96166394666281 -0.948855886115714 0.0813017774733408 0.0112394838901956 -0.00451852601414205 -0.913919305723814 -0.906212230930032 -0.934714263326745 -0.0197253130490123 -0.0892457227095182 0.120448642706542 -0.913883195460693 -0.911417270977807 -0.911630860507924 -0.100109439734534 -0.0382572430426785 -0.0628808596599865 -0.918212923128501 -0.939070282343359 -0.936382772039338 -0.873778532024804 -0.877088256001832 -0.873778532024804 -0.877088256001832 -0.91368113842706 -0.913651006818505 -0.874745495374876 -0.886453040272175 -0.934117194433498 -0.935914816836245 -0.904968255265696 -0.882100066475696 -0.908339145025777 -0.89600511769131 -0.874541934307542 -0.90117182450036 -0.917339982864863 -0.910520062087933 -0.928316715733904 -0.918239996750608 -0.908033055004989 -0.939768985303733 -0.896065191728366 -0.914533942572895 -0.905215329070068 -0.919994152834741 -0.910970837593516 -0.922312783965331 -0.883344839023174 -0.894106812741333 -0.90951423127529 -0.91912023383557 -0.902815800876947 -0.896190061830932 -0.935929848514633 -0.94049548325484
20 "WALKING" 0.275048277262222 -0.0177687343366814 -0.108615343409136 -0.368053332308696 -0.0969547605381827 -0.338143650165447 0.882214152015309 -0.16512607818637 -0.0261410050917412 -0.974402351140741 -0.964510472414815 -0.952236098299259 0.0770740680305975 0.01070119051846 -0.00291986283631802 -0.334637188239037 -0.186019114217947 -0.52833916016641 -0.033180770064158 -0.0709671265736607 0.0862651257939923 -0.513410836390716 -0.39831139941358 -0.375808266896198 -0.0950822500805086 -0.0438496994200543 -0.0540346104965284 -0.435632604179457 -0.552325994523309 -0.486068087365185 -0.234225990543675 -0.383314693111679 -0.234225990543675 -0.383314693111679 -0.312574792070019 -0.285886538316859 -0.325821316514647 -0.425846653543793 -0.506278737771259 -0.539911851157007 -0.356703960966 -0.120706200356119 -0.400088490918583 -0.374051212319763 -0.143393886359684 -0.358259748787249 -0.375105385855555 -0.246386691392855 -0.502922571466607 -0.352697822629956 -0.175647206223971 -0.552744044464983 -0.403284713899605 -0.434374609382212 -0.351849574743319 -0.550159972816672 -0.384225707188094 -0.442981713559753 -0.332182501862232 -0.511692683006074 -0.28610039814718 -0.292100619563575 -0.452746341547106 -0.509142143460197 -0.554921112312489 -0.554543740154963
20 "WALKING_UPSTAIRS" 0.263751295578452 -0.0242627840853832 -0.118127053284082 -0.311668315297769 -0.0883927481755874 -0.262001806181061 0.830373425268544 -0.229116434918246 -0.0935532322044694 -0.950573481667569 -0.9307423761451 -0.90933539251543 0.0771303667841364 0.0075631955043909 -0.00520965864614131 -0.416727482904115 -0.377414858989004 -0.653252260141852 -0.000762841218224147 -0.084308640788039 0.0648590009942068 -0.508500932478668 -0.394821263060038 -0.304377718449648 -0.107831732061949 -0.0397012953418138 -0.0529293591596968 -0.583231107182458 -0.678134056025447 -0.583983508999913 -0.183145248303577 -0.313101693111595 -0.183145248303577 -0.313101693111595 -0.438519990703465 -0.428384712942463 -0.248713487936086 -0.385990996009258 -0.629133522126205 -0.675869541674824 -0.358815694067845 -0.193725065718273 -0.426395730051814 -0.295585870039134 -0.0959020958510341 -0.239961723937509 -0.443875407977763 -0.40313129389732 -0.621457414319978 -0.44166245932157 -0.392718521308219 -0.684094857103952 -0.439347016737683 -0.492710347100227 -0.350701996352139 -0.534339796080509 -0.351687994371467 -0.356974513327937 -0.320765922913882 -0.417821028787926 -0.401997782593525 -0.469720905992149 -0.484413722351716 -0.430732017137953 -0.670951842873806 -0.707002602225122
